"exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag","SNR","n_abundance"
499.123209743134,3081549.16739993,4.44435,"C25H22O11","O11","CHO",25,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.115933290974,499.12348799926,-0.558617195258416,0.56,499,498.565884308176,0.434115691824388,15,0.44,0.88,4,38.3166316574692,36,0.9,52,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",4086.70778534269,0.286970040329418
662.586072906707,2846787.63125862,11.5258666666667,"C45H75NO2","NO2","CHNO",45,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,661.578796454547,662.58705709666,-1.48763829516318,1.49,662,661.84622337843,0.153776621569591,9,0.0444444444444444,1.66666666666667,7,50.8907523572692,48,0.9,92,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",3775.37029068341,0.265107813301864
593.274671882275,2684373.25511396,10.44495,"C34H40O9","O9","CHO",34,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.267395430115,593.27450932886,0.274459503507766,0.27,593,592.612216083582,0.38778391641813,15,0.264705882352941,1.17647058823529,6,45.5590179135923,43,0.9,70,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",3559.97859664077,0.249982933723312
338.342038355963,2554317.27226257,11.5699666666667,"C22H43NO","NO","CHNO",22,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337.334761903803,338.34174145356,0.880141737209657,0.88,338,337.964242613328,0.0357573866722873,2,0.0454545454545455,1.95454545454545,1,25.9488050001077,24,0.9,46,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",3387.50015518931,0.237871437648941
305.270239699204,2510832.22578181,8.96463333333333,"C18H32N4","N4","CHN",18,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.262963247044,305.26997350256,0.874890064582631,0.87,305,304.929372222398,0.0706277776022262,5,0,1.77777777777778,5,23.4048228500308,22,0.9,38,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",3329.83088939309,0.233821881771551
465.102459937502,2460039.60079581,4.55015,"C21H20O12","O12","CHO",21,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.095183485342,465.10275255776,-0.630517766193117,0.63,465,464.583122375703,0.416877624296944,12,0.571428571428571,0.952380952380952,0,35.6996520081231,33,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",3262.47041429043,0.229091805810126
615.272135842361,1952739.07407541,9.6021,"C33H43O9P","O9P","CHOP",33,43,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.264859390201,615.27174591456,0.634787738510042,0.63,615,614.585117478893,0.414882521106506,13,0.272727272727273,1.3030303030303,4,47.2511130355692,43,0.9,68,0.6,616.276515277067,17136.7411415623,7.55486666666667,0,0,0,0,0,0,"Unambiguous",2589.69548861693,0.181849316820433
642.508448137711,1786010.31530026,11.4553333333333,"C40H67NO5","NO5","CHNO",40,67,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,641.501171685551,642.50920070836,-1.17313994522148,1.17,642,641.791017464616,0.208982535383825,8,0.125,1.675,3,49.3463018658615,46,0.9,82,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",2368.58212014135,0.166322659275602
717.599216565415,1762353.53560139,10.4008666666667,"C40H80N2O8","N2O8","CHNO",40,80,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,716.591940113255,717.59874399736,0.659466048614603,0.66,717,716.797938869465,0.202061130535185,2,0.2,2,-6,55.1224205804,50,0.9,82,1,0,0,0,0,0,0,0,0,0,"Unambiguous",2337.20882686591,0.16411961572333
279.159973612412,1502801.52318585,6.1389,"C17H18N4","N4","CHN",17,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278.152697160252,279.16042305596,-1.61581588909387,1.62,279,278.848261091977,0.151738908022651,11,0,1.05882352941176,11,21.3963958926,21,1,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1992.99454624973,0.139948769365128
177.055082527819,1498426.16810759,5.25195,"C10H8O3","O3","CHO",10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176.047806075659,177.05462057426,2.62402338023404,2.62,177,176.857381240932,0.142618759068,7,0.3,0.8,4,13.5421033940077,13,1,22,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",1987.19201100184,0.139541313324333
361.235347213172,1488396.63329518,10.1892666666667,"C16H33N4O3P","N4O3P","CHNOP",16,33,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360.228070761012,361.23630389136,-2.65575691099702,2.66,361,360.831988597347,0.168011402653349,3,0.1875,2.0625,0,27.7099251876308,24,0.9,34,1,0,0,0,0,0,0,0,0,0,"Unambiguous",1973.89098097614,0.13860731037541
291.254321622139,1453165.78660515,8.42418333333333,"C17H30N4","N4","CHN",17,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290.247045169979,291.25432343876,-0.00625887684694385,0.01,291,290.929104444671,0.0708955553290593,5,0,1.76470588235294,5,22.3266959220462,21,0.9,36,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1927.16832051188,0.135326428927067
261.112964254362,1429291.94473255,4.18865,"C16H12N4","N4","CHN",16,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.105687802202,261.11347286456,-1.95539821610011,1.96,261,260.821403185801,0.178596814199238,13,0,0.75,13,20.0081689548,20,1,34,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",1895.50716239084,0.133103171405339
245.117166252499,1377147.20639796,5.85411666666667,"C15H16O3","O3","CHO",15,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.109889800339,245.11722082946,-0.223575376686866,0.22,245,244.843466234887,0.156533765113153,8,0.2,1.06666666666667,5,18.7776880290231,18,1,32,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1826.35353331004,0.128247179548662
409.163911427877,1364285.46766589,6.60881666666667,"C18H25N4O5P","N4O5P","CHNOP",18,25,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408.156634975717,409.16353288076,0.927455501849982,0.93,409,408.707035349076,0.292964650924262,9,0.277777777777778,1.38888888888889,4,31.3966351098923,28,0.9,38,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",1809.29647370981,0.127049426898243
215.107023502123,1356040.24757484,4.12693333333333,"C14H14O2","O2","CHO",14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.099747049963,215.10665614336,1.71582996974451,1.72,215,214.866833078003,0.13316692199686,8,0.142857142857143,1,6,16.4691830531692,16,1,30,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1798.36177713108,0.126281588705984
411.361986353204,1343383.30376337,13.4054833333333,"C29H46O","O","CHO",29,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.354709901044,411.36214254186,-0.380618650115483,0.38,411,410.902655884305,0.0973441156950798,7,0.0344827586206897,1.58620689655172,6,31.5657589299769,30,1,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1781.57631371541,0.125102907633993
743.614683132698,1335531.63421012,10.3656,"C42H82N2O8","N2O8","CHNO",42,82,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,742.607406680538,743.61439406116,0.38926562663971,0.39,743,742.784356334367,0.215643665633365,3,0.19047619047619,1.95238095238095,-5,57.1236244314615,52,0.9,86,1,0,0,0,0,0,0,0,0,0,"Unambiguous",1771.163538404,0.12437171893443
185.007615813769,1311124.29821372,0.80235,"C7H4O6","O6","CHO",7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.000339361609,185.00806431356,-2.43749436584828,2.44,185,184.801034657171,0.198965342829439,6,0.857142857142857,0.571428571428571,0,14.1539067585692,13,0.9,16,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous",1738.79486777197,0.122098779638404
277.107997971823,1308991.01805078,3.48686666666667,"C16H12N4O","N4O","CHNO",16,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,276.100721519663,277.10838748686,-1.41077152756049,1.41,277,276.79857670572,0.201423294279834,13,0.0625,0.75,12,21.2385470026692,21,1,34,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",1735.9657411942,0.121900117387329
295.135122957626,1262520.24774884,8.95581666666667,"C18H19N2P","N2P",NA,18,19,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.127846505466,295.13586156306,-2.51117139418688,2.51,295,294.805572442716,0.194427557283575,11,0,1.05555555555556,11,22.6252757777615,21,0.9,38,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1674.33684985833,0.117572515229049
381.081584549885,1257169.76470651,1.96255,"C17H16O10","O10","CHO",17,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380.074308097725,381.08162318556,-0.101652950871679,0.1,381,380.656065448152,0.343934551848122,10,0.588235294117647,0.941176470588235,0,29.2364882102615,27,0.9,36,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",1667.24111342299,0.117074250151638
732.56155739061,1245340.2426054,11.9516833333333,"C40H77NO10","NO10","CHNO",40,77,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731.55428093845,732.56202413886,-0.638022717065662,0.64,732,731.743572611227,0.256427388773432,3,0.25,1.925,-7,56.2734421297461,51,0.9,82,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1651.55296520879,0.115972622934281
393.315176489897,1221573.77307878,12.3069666666667,"C28H40O","O","CHO",28,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392.307900037737,393.31519235046,-0.0404288650962662,0.04,393,392.875997250114,0.124002749886358,9,0.0357142857142857,1.42857142857143,8,30.1775319921769,29,1,58,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",1620.03420280446,0.113759364489245
203.179892477957,1220781.37724256,6.72345,"C15H22","","CH",15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.172616025797,203.17942715396,2.30161733089566,2.3,203,202.953019994891,0.0469800051088498,5,0,1.46666666666667,5,15.5517039001385,15,1,32,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",1618.98333843169,0.113685572427939
317.116637987697,1195538.06195421,8.93818333333333,"C15H17N4O2P","N4O2P","CHNOP",15,17,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.109361535537,317.11618875866,1.42111905482799,1.42,317,316.762542716732,0.237457283268384,10,0.133333333333333,1.13333333333333,8,24.3160701774231,22,0.9,32,0.5,318.120198122875,10697.2276888695,10.33915,0,0,0,0,0,0,"Unambiguous",1585.50600365212,0.111334782350344
433.113239902708,1128510.38216808,4.17983333333333,"C21H20O10","O10","CHO",21,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.105963450548,433.11292331316,0.732666463385856,0.73,433,432.629621789779,0.370378210221304,12,0.476190476190476,0.952380952380952,2,33.2388959123846,31,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1496.61482394508,0.105092812832251
603.074948316329,1101598.03865755,6.21825,"C23H23O17P","O17P","CHOP",23,23,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,602.067671864169,603.07456225496,0.641225874024707,0.64,603,602.401549441418,0.598450558582158,13,0.739130434782609,1,-4,46.3128681386769,41,0.9,48,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1460.9240470755,0.102586594082189
201.123279568808,1096069.08130778,3.25763333333333,"C9H16N2O3","N2O3","CHNO",9,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.116003116648,201.12336884426,-0.446118503524913,0.45,201,200.89870351809,0.101296481910282,3,0.333333333333333,1.77777777777778,0,15.3935455686231,14,0.9,20,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1453.59162048787,0.102071708540064
509.126936356691,1082816.61100906,3.37223333333333,"C16H29O16P","O16P","CHOP",16,29,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.119659904531,509.12659782406,0.666245881305131,0.67,509,508.558440671226,0.441559328774019,3,1,1.8125,-13,39.0861016439923,33,0.8,34,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1436.01637810078,0.100837568914345
251.09239565146,1075759.94712882,4.35618333333333,"C14H10N4O","N4O","CHNO",14,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.0851191993,251.09273742306,-1.3666210958853,1.37,251,250.812023639321,0.187976360679329,12,0.0714285714285714,0.714285714285714,11,19.2373431516077,19,1,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous",1426.6579282915,0.100180415317795
355.284661375631,1035607.72716976,9.71933333333333,"C21H38O4","O4","CHO",21,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.277384923471,355.28428615356,1.05911945513314,1.06,355,354.887947348773,0.112052651226861,3,0.19047619047619,1.80952380952381,-1,27.2520776693385,25,0.9,44,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1373.40861082436,0.096441229747477
219.174996055324,1004675.09605939,5.52528333333333,"C15H22O","O","CHO",15,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.167719603164,219.17434177626,2.99897283245376,3,219,218.93026329671,0.0697367032898057,5,0.0666666666666667,1.46666666666667,4,16.7820819480077,16,1,32,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",1332.38618427436,0.0935606207047442
317.066427836401,1003853.3097413,5.21668333333333,"C16H12O7","O7","CHO",16,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.059151384241,317.06557919106,2.68508390640002,2.69,317,316.712388630539,0.28761136946116,11,0.4375,0.75,4,24.3121771337615,23,0.9,34,0.4,318.069718985142,4955.67879343333,5.70425,0,0,0,0,0,0,"Unambiguous",1331.29634265199,0.0934840916474313
479.248430916611,978646.156454578,4.51488333333333,"C22H38O11","O11","CHO",22,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478.241154464451,479.24868850966,-0.538625851552138,0.54,479,478.713297837243,0.286702162757194,4,0.5,1.72727272727273,-7,36.7878009275,33,0.9,46,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1297.86696541765,0.0911366691653218
261.112855573311,966785.019045192,4.75555,"C15H16O4","O4","CHO",15,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.105579121151,261.11213545176,2.76857402780374,2.77,261,260.821294626104,0.178705373896264,8,0.266666666666667,1.06666666666667,4,20.0080660768923,19,0.9,32,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1282.13688941991,0.0900320977644389
201.091379806945,958738.263754026,7.51078333333333,"C13H12O2","O2","CHO",13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.084103354785,201.09100607956,1.86785146218208,1.87,201,200.866839375786,0.133160624214355,8,0.153846153846154,0.923076923076923,6,15.3910561251846,15,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",1271.46539410741,0.0892827416565255
605.090923785061,954846.393034159,5.35775,"C23H25O17P","O17P","CHOP",23,25,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,604.083647332901,605.09021231876,1.17776123289483,1.18,605,604.415273853932,0.584726146068306,12,0.739130434782609,1.08695652173913,-5,46.4679181435846,41,0.9,48,0.5,606.094253758831,70386.0335821983,5.72188333333333,0,0,0,0,0,0,"Unambiguous",1266.30404911292,0.0889203102180618
215.139650893628,948770.058316145,4.07403333333333,"C10H18N2O3","N2O3","CHNO",10,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.132374441468,215.13901890806,2.951377946269,2.95,215,214.899424037471,0.100575962528666,3,0.3,1.8,0,16.4716724966077,15,0.9,22,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1258.24569824799,0.0883544500210121
316.213444701279,920260.563673064,3.38106666666667,"C17H25N5O","N5O","CHNO",17,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,315.206168249119,316.21318690896,0.817853028315173,0.82,316,315.860357944006,0.139642055993932,8,0.0588235294117647,1.47058823529412,7,24.2466084966769,23,0.9,36,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",1220.43680168822,0.0856994961705112
301.105960532157,915708.71311686,4.17101666666667,"C11H17N4O4P","N4O4P","CHNOP",11,17,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.098684079997,301.10601800326,-0.191507348875418,0.19,301,300.769742926671,0.230257073329255,6,0.363636363636364,1.54545454545455,2,23.0845185808538,20,0.9,24,0.7,302.109895943371,48213.0844672476,4.29445,0,0,0,0,0,0,"Unambiguous",1214.40020058428,0.0852756039439953
413.37725992659,909727.518042829,9.24058333333333,"C29H48O","O","CHO",29,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.36998347443,413.37779260566,-1.29175034794661,1.29,413,412.915679185215,0.0843208147845758,6,0.0344827586206897,1.6551724137931,5,31.7208089348846,30,0.9,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1206.46802259625,0.0847186036501914
511.196234511952,902618.980721445,8.62958333333333,"C28H30O9","O9","CHO",28,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.188958059792,511.19625900986,-0.0480173225473802,0.05,511,510.625428229681,0.374571770318823,14,0.321428571428571,1.07142857142857,5,39.2453063505923,37,0.9,58,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1197.04077894847,0.0840566193264034
357.133808597564,882106.932633452,5.40183333333333,"C20H20O6","O6","CHO",20,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.126532145404,357.13326482396,1.52691123719123,1.53,357,356.735029796399,0.264970203601479,11,0.3,1,5,27.3943067978308,26,0.9,42,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1169.837985139,0.0821464296953819
381.079949211915,880507.691557971,1.43976666666667,"C11H17N4O9P","N4O9P","CHNOP",11,17,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380.072672759755,381.08059111476,-1.68889502258774,1.69,381,380.654431936215,0.345568063785379,6,0.818181818181818,1.54545454545455,-3,29.2364088202,25,0.9,24,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",1167.71709379547,0.0819974999684827
283.26292479478,870822.233327078,9.26705,"C18H34O2","O2","CHO",18,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282.25564834262,283.26315678136,-0.821902347982594,0.82,283,282.946630882401,0.0533691175993454,2,0.111111111111111,1.88888888888889,0,21.7119907945538,20,0.9,38,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1154.87237336214,0.081095539237649
215.142013594724,852002.744774964,5.30485,"C9H19N4P","N4P",NA,9,19,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.134737142564,215.14200957786,0.0187585816666157,0.02,215,214.901784100355,0.0982158996453961,3,0,2.11111111111111,3,16.4719025481308,14,0.8,20,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1129.91422854468,0.0793429696385937
279.159749346966,829889.146668967,6.52685,"C16H22O4","O4","CHO",16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278.152472894806,279.15908564316,2.38611506448781,2.39,279,278.848037076948,0.151962923052395,6,0.25,1.375,2,21.3962930146923,20,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",1100.58748130411,0.0772836352598205
954.613565711516,828732.679265313,11.6519166666667,"C51H87NO15","NO15","CHNO",51,87,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,953.606289259356,954.61484756936,-1.3442212556429,1.34,954,953.547635675922,0.452364324078417,9,0.294117647058824,1.70588235294118,-6,73.3544285474769,67,0.9,104,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1099.05379026585,0.0771759389423393
355.103050206012,826564.141828486,3.22236666666667,"C16H18O9","O9","CHO",16,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.095773753852,355.10235862706,1.95308445826376,1.95,355,354.706538967809,0.293461032190919,8,0.5625,1.125,-1,27.2380832442231,25,0.9,34,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1096.17790598023,0.076973993348777
509.234258435833,825193.701566778,6.02166666666667,"C21H36N2O12","N2O12","CHNO",21,36,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.226981983673,509.23410108296,0.309611410391161,0.31,509,508.665642913576,0.334357086424347,5,0.571428571428571,1.71428571428571,-7,39.0943711254462,35,0.9,44,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",1094.36044710399,0.0768463707551374
444.404102706534,824988.959853384,12.4392166666667,"C26H53NO4","NO4","CHNO",26,53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,443.396826254374,444.40473563946,-1.42746381626651,1.43,444,443.90787711533,0.0921228846696636,1,0.153846153846154,2.03846153846154,-3,34.1074968605615,31,0.9,54,1,0,0,0,0,0,0,0,0,0,"Unambiguous",1094.08892148208,0.0768273041316445
201.126146816649,816257.329820924,4.55896666666667,"C8H17N4P","N4P",NA,8,17,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.118870364489,201.12635951406,-1.06285534499507,1.06,201,200.901567564336,0.0984324356639661,3,0,2.125,3,15.3937756201462,13,0.8,18,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1082.5091547823,0.0760141688914008
313.144164872515,806848.167301591,6.92625,"C19H20O4","O4","CHO",19,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312.136888420355,313.14343557936,2.33645295441591,2.34,313,312.794505300518,0.205494699481505,10,0.210526315789474,1.05263157894737,6,24.0104737790154,23,1,40,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",1070.03085389128,0.0751379382681142
790.690805480643,794991.067258228,12.9972833333333,"C49H91NO6","NO6","CHNO",49,91,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,789.683529028483,790.69191609626,-1.4064059535593,1.41,790,789.80791306354,0.192086936459987,5,0.122448979591837,1.85714285714286,-1,60.7449722803154,56,0.9,100,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",1054.30613219239,0.0740337428479565
